eeg_1,eeg_2,eeg_3,eeg_4
792.96704,802.6374,785.7143,789.7436
804.2491,809.89014,790.54944,800.6227
788.5348,805.8608,799.81683,809.0842
780.87915,798.60803,805.05493,810.696
794.9817,805.8608,802.23444,811.9048
799.41394,814.7253,806.26373,804.65204
794.9817,805.8608,805.05493,798.60803
800.2198,805.8608,800.2198,814.7253
792.96704,809.0842,801.8315,809.4872
791.75824,806.6667,791.3553,804.65204
807.8755,805.4579,796.5934,813.1135
808.68134,806.6667,801.02563,806.26373
804.2491,812.3077,811.9048,796.5934
792.1612,805.8608,801.8315,825.6044
794.17584,808.2784,790.9524,785.7143
793.7729,806.6667,804.2491,816.7399
792.96704,799.011,794.9817,811.9048
803.8461,801.4286,800.2198,808.2784
794.17584,802.6374,803.0403,797.3993
776.8498,797.3993,793.36993,807.47253
788.1319,798.20514,794.57874,810.696
799.41394,802.23444,794.57874,796.99634
791.75824,799.41394,794.17584,792.96704
803.0403,797.3993,796.99634,788.5348
793.36993,804.2491,799.81683,802.23444
792.5641,802.6374,799.011,806.6667
799.011,797.8022,803.0403,790.54944
790.54944,793.7729,807.0696,799.81683
790.9524,790.14655,807.0696,804.65204
787.326,798.20514,807.47253,811.0989
794.17584,805.4579,802.23444,807.47253
795.38464,803.0403,796.5934,785.7143
787.326,794.57874,798.20514,790.14655
785.31134,794.57874,800.6227,801.02563
790.54944,799.011,803.44324,796.99634
795.38464,797.8022,797.8022,790.9524
798.20514,797.8022,790.14655,782.8938
787.72894,800.2198,797.3993,779.67035
788.93774,802.23444,806.6667,788.5348
804.2491,807.8755,805.4579,818.7546
792.1612,802.6374,798.20514,800.2198
778.46155,796.1905,801.4286,756.7033
786.1172,800.6227,796.99634,794.17584
790.9524,800.2198,799.41394,770.40295
781.685,797.3993,801.02563,803.0403
787.326,797.8022,790.14655,785.31134
784.5055,805.8608,786.52014,775.2381
782.8938,805.05493,791.3553,788.1319
784.90845,804.2491,800.6227,792.5641
780.07324,807.0696,808.68134,797.3993
776.8498,802.23444,808.2784,805.4579
780.07324,801.8315,804.2491,790.9524
778.46155,805.05493,801.8315,785.31134
785.7143,805.05493,805.4579,799.81683
793.36993,803.0403,803.0403,809.89014
789.34064,800.2198,799.81683,807.47253
785.7143,806.26373,795.38464,792.5641
790.14655,805.05493,789.7436,778.0586
788.5348,800.2198,794.9817,796.5934
780.07324,799.011,796.1905,794.9817
780.87915,797.8022,793.7729,780.87915
786.52014,798.20514,789.7436,805.05493
786.52014,793.7729,789.34064,794.57874
785.7143,786.52014,790.9524,770
784.90845,792.5641,794.57874,794.17584
784.90845,799.81683,801.02563,818.3516
785.31134,799.41394,797.3993,779.2674
776.4469,803.0403,802.6374,783.2967
791.75824,803.0403,802.6374,805.05493
786.52014,805.05493,807.47253,796.1905
797.8022,799.81683,799.41394,795.38464
792.1612,799.011,797.8022,780.07324
789.7436,805.4579,793.36993,782.8938
803.0403,813.5165,792.1612,812.71063
805.8608,809.89014,795.78754,826.0073
796.5934,799.41394,799.41394,797.8022
798.60803,813.1135,801.02563,811.50183
795.38464,813.1135,804.2491,777.6557
805.4579,806.6667,804.2491,782.8938
813.5165,813.5165,801.4286,806.26373
810.696,820.7692,794.9817,801.02563
823.1868,826.8132,794.57874,811.0989
817.1429,820.3663,788.1319,799.41394
809.4872,802.6374,792.96704,782.49084
805.05493,801.4286,801.8315,790.14655
793.7729,803.44324,796.5934,800.6227
791.3553,807.8755,790.14655,798.60803
788.1319,816.337,785.7143,788.5348
789.7436,807.47253,789.34064,784.5055
791.3553,807.47253,792.5641,787.72894
787.326,797.8022,786.9231,785.7143
791.75824,803.8461,787.326,777.6557
791.75824,801.8315,790.54944,790.9524
793.7729,807.0696,787.72894,773.6264
785.7143,806.6667,799.81683,801.4286
780.87915,807.8755,796.99634,795.38464
784.5055,802.23444,789.34064,782.8938
789.34064,804.2491,788.5348,792.5641
779.67035,803.8461,796.1905,782.49084
779.2674,803.8461,800.6227,801.8315
784.10254,809.0842,796.99634,788.93774
793.7729,815.12823,789.34064,762.3443
801.02563,816.337,789.7436,772.01465
790.54944,807.47253,800.2198,784.10254
785.31134,803.8461,806.26373,784.5055
794.17584,815.9341,803.44324,796.5934
796.5934,810.293,792.1612,792.5641
786.9231,801.4286,790.9524,794.9817
785.31134,803.8461,795.38464,788.1319
780.87915,803.44324,793.7729,786.9231
777.25275,809.0842,793.36993,813.1135
790.9524,819.5604,795.78754,811.0989
786.52014,807.47253,797.3993,789.7436
777.25275,796.5934,788.93774,771.2088
783.2967,804.65204,787.326,780.4762
787.72894,810.293,789.7436,794.57874
801.02563,805.4579,789.7436,805.8608
801.02563,805.8608,792.5641,802.6374
791.3553,806.6667,782.49084,788.5348
794.17584,801.8315,780.87915,803.44324
788.93774,798.20514,796.99634,814.3223
786.1172,796.99634,797.8022,797.3993
786.52014,796.1905,783.2967,786.52014
785.7143,798.60803,780.4762,789.7436
782.49084,800.2198,784.5055,788.1319
781.28204,792.96704,787.326,793.7729
794.57874,799.41394,787.72894,806.6667
794.57874,807.8755,789.7436,800.2198
790.14655,801.02563,790.9524,788.1319
789.7436,803.8461,791.3553,778.86444
790.9524,806.6667,790.9524,792.5641
803.8461,807.8755,796.5934,807.47253
803.44324,807.8755,790.54944,799.41394
796.99634,810.696,780.4762,786.1172
794.9817,810.293,791.75824,787.72894
793.7729,798.60803,794.57874,807.0696
805.05493,799.41394,794.17584,815.5311
799.011,805.8608,803.8461,811.0989
787.326,805.05493,803.8461,792.5641
783.2967,799.81683,798.20514,790.14655
784.90845,798.20514,796.5934,799.41394
786.52014,799.011,798.20514,801.02563
782.0879,804.2491,790.9524,794.9817
805.8608,804.2491,790.9524,793.36993
814.7253,798.60803,800.2198,792.96704
800.2198,804.65204,800.6227,800.2198
789.34064,800.2198,805.8608,807.0696
785.7143,791.3553,801.02563,805.05493
799.011,792.5641,790.54944,799.81683
801.8315,794.9817,792.96704,799.41394
796.1905,798.60803,792.96704,797.3993
798.60803,796.99634,792.1612,806.6667
809.0842,796.99634,793.36993,817.1429
808.68134,801.8315,797.8022,798.20514
795.78754,802.23444,803.8461,786.9231
796.1905,799.41394,791.3553,803.44324
795.38464,798.60803,797.8022,797.3993
782.49084,799.011,797.3993,798.20514
782.8938,799.81683,800.2198,801.4286
790.54944,805.8608,799.011,789.7436
792.96704,808.68134,802.6374,779.2674
790.54944,806.26373,804.65204,794.9817
792.5641,805.05493,796.99634,814.7253
796.99634,801.8315,793.36993,801.8315
798.20514,797.8022,796.1905,785.7143
805.8608,803.44324,790.54944,794.9817
804.65204,804.2491,790.9524,803.0403
801.8315,797.8022,792.1612,809.4872
805.8608,793.36993,790.14655,798.20514
805.8608,799.011,795.78754,788.1319
804.2491,796.5934,792.1612,791.3553
809.89014,792.96704,784.10254,809.0842
815.9341,799.011,791.3553,827.2161
817.1429,790.9524,795.38464,819.5604
806.26373,793.36993,791.75824,798.60803
791.3553,794.17584,795.78754,785.31134
793.36993,786.9231,797.3993,810.293
801.4286,793.36993,796.5934,824.7985
795.78754,800.6227,800.6227,810.696
787.326,798.20514,799.41394,805.8608
788.1319,794.9817,799.011,801.8315
788.5348,799.011,801.4286,788.1319
785.7143,794.9817,798.20514,796.1905
794.17584,797.8022,800.6227,793.7729
793.7729,794.57874,795.38464,790.54944
790.9524,796.1905,803.44324,774.43225
794.57874,803.0403,807.47253,790.54944
796.5934,801.8315,802.6374,807.0696
799.011,792.96704,800.2198,821.1722
808.68134,792.96704,804.2491,815.9341
807.0696,795.38464,800.2198,790.9524
810.696,795.38464,793.7729,813.91943
807.0696,792.96704,796.1905,833.663
802.23444,789.7436,794.57874,815.12823
812.3077,790.14655,794.9817,812.3077
808.68134,792.1612,798.20514,795.78754
811.0989,794.57874,794.17584,793.36993
821.978,804.65204,790.14655,822.7839
810.293,801.02563,796.5934,837.6923
795.78754,796.99634,803.44324,828.4249
799.011,799.81683,797.3993,795.78754
798.20514,799.81683,801.8315,821.978
806.26373,802.6374,803.44324,799.81683
817.1429,803.0403,806.26373,819.9634
803.8461,799.41394,793.36993,807.8755
790.14655,799.011,796.1905,792.5641
793.7729,807.0696,802.6374,796.1905
792.96704,811.9048,806.26373,801.4286
793.36993,807.8755,808.68134,803.44324
790.9524,803.8461,803.8461,807.47253
782.49084,807.47253,804.2491,784.90845
786.52014,809.0842,808.2784,786.9231
785.7143,802.23444,803.44324,799.011
788.93774,803.8461,796.5934,793.36993
791.75824,805.05493,800.2198,795.78754
787.72894,798.60803,799.41394,788.1319
795.78754,799.011,796.5934,784.10254
785.31134,798.20514,802.23444,796.99634
796.1905,799.41394,806.26373,809.0842
803.8461,796.1905,805.05493,800.2198
