eeg_1,eeg_2,eeg_3,eeg_4
778.46155,810.293,800.2198,762.3443
791.75824,810.293,794.17584,775.64105
788.1319,806.26373,799.81683,805.8608
792.96704,803.8461,803.0403,804.2491
807.8755,812.3077,810.293,800.6227
790.14655,807.47253,805.8608,780.4762
779.67035,800.6227,796.5934,776.4469
787.72894,809.4872,799.81683,810.293
786.9231,804.65204,798.20514,818.7546
777.6557,792.1612,791.3553,765.9707
785.7143,803.8461,799.011,799.41394
780.4762,795.38464,792.5641,797.3993
783.69965,795.38464,792.1612,764.35895
786.1172,817.9487,803.8461,804.65204
796.99634,817.9487,811.50183,780.87915
785.31134,813.5165,807.0696,812.71063
784.5055,805.8608,803.0403,796.99634
795.38464,820.3663,805.8608,788.1319
780.07324,799.41394,793.36993,805.05493
784.90845,803.8461,792.96704,793.7729
792.1612,800.2198,789.7436,749.85345
791.3553,800.6227,792.96704,768.3883
810.293,806.6667,797.3993,799.011
796.5934,802.6374,791.75824,773.22345
813.5165,807.8755,796.99634,796.99634
812.71063,809.4872,796.1905,782.49084
814.3223,807.47253,792.5641,764.35895
823.9927,807.8755,800.2198,793.7729
826.8132,803.0403,807.0696,818.3516
823.5897,795.78754,805.8608,808.2784
822.381,799.011,804.65204,790.14655
811.0989,801.4286,798.20514,761.13556
808.2784,799.81683,794.9817,780.87915
815.12823,801.4286,798.20514,809.89014
809.0842,804.2491,797.8022,800.6227
793.36993,805.05493,794.17584,781.685
778.46155,800.6227,788.93774,758.71796
770.80585,799.81683,787.326,776.4469
776.8498,809.89014,798.60803,812.3077
785.31134,816.337,808.2784,814.7253
779.67035,799.81683,796.99634,786.52014
768.3883,784.10254,785.7143,756.30035
768.7912,785.31134,785.7143,771.2088
775.64105,792.1612,787.72894,794.9817
787.72894,798.20514,791.3553,793.7729
778.86444,794.17584,789.7436,776.04395
770.80585,788.5348,789.7436,756.30035
776.8498,793.7729,789.7436,763.5531
788.1319,796.1905,790.54944,786.9231
796.5934,801.8315,794.57874,793.36993
798.60803,806.6667,795.78754,788.93774
798.60803,801.02563,786.9231,766.3736
798.20514,797.8022,784.90845,763.95605
801.02563,799.011,790.9524,799.41394
809.4872,801.02563,798.60803,817.1429
803.0403,803.44324,796.1905,807.8755
796.1905,803.8461,790.54944,789.34064
798.60803,799.41394,789.7436,780.4762
793.36993,801.02563,790.14655,800.6227
790.14655,806.26373,799.41394,814.3223
781.28204,805.05493,799.011,792.5641
770.40295,802.23444,796.5934,770.0
768.7912,803.44324,798.60803,789.7436
785.7143,803.8461,793.7729,818.7546
784.5055,805.8608,807.47253,806.26373
767.5824,799.81683,800.2198,807.47253
802.6374,818.7546,819.5604,800.2198
789.7436,805.4579,804.65204,767.98535
782.8938,795.38464,794.9817,774.43225
784.90845,796.1905,792.96704,792.1612
790.14655,796.5934,792.5641,788.1319
790.14655,800.2198,793.7729,776.4469
783.69965,801.4286,792.1612,755.89746
792.5641,805.4579,792.5641,782.8938
799.81683,803.0403,794.9817,806.26373
796.99634,801.4286,792.96704,811.50183
807.0696,806.6667,797.8022,791.3553
810.293,804.2491,803.0403,773.22345
810.696,803.8461,801.4286,788.93774
804.65204,805.8608,802.6374,813.5165
790.9524,804.2491,801.8315,809.89014
777.6557,799.81683,795.78754,796.5934
764.35895,791.3553,791.75824,774.43225
772.01465,791.75824,789.7436,780.87915
781.685,794.57874,789.7436,805.05493
783.2967,804.65204,789.34064,802.6374
