eeg_1,eeg_2,eeg_3,eeg_4
750.2564,647.50916,823.1868,728.0952
726.4835,650.32965,820.3663,752.27106
715.6044,649.5238,805.05493,750.65936
730.10986,640.65936,798.20514,729.707
688.20514,632.1978,805.05493,705.9341
677.72894,632.1978,811.0989,700.696
690.2198,644.68866,808.68134,737.3626
697.8755,655.56775,813.5165,761.53845
701.9048,658.7912,821.978,757.9121
707.5458,651.13556,819.5604,743.4066
728.0952,647.1062,820.3663,734.1392
742.6007,662.01465,826.8132,768.7912
767.1795,666.8498,828.022,789.7436
785.7143,657.5824,821.5751,768.3883
755.4945,653.95605,805.8608,735.34796
736.1539,664.83514,803.0403,750.65936
772.8205,670.4762,817.1429,761.9414
783.2967,673.2967,817.5458,749.45056
748.24176,668.86444,812.3077,772.8205
783.2967,680.14655,822.381,736.1539
804.2491,668.0586,828.8278,775.64105
797.3993,666.4469,821.978,752.27106
790.14655,660.80585,806.26373,727.28937
794.17584,673.2967,823.1868,759.12085
807.8755,664.0293,821.978,782.49084
731.31866,660.40295,799.011,722.4542
788.93774,660.40295,809.0842,746.2271
773.22345,653.95605,798.20514,768.3883
776.4469,654.35895,792.5641,748.6447
776.8498,658.7912,794.57874,734.5421
780.87915,660.80585,809.4872,776.4469
781.28204,653.1502,791.3553,740.989
792.5641,648.71796,787.326,764.35895
786.52014,643.0769,789.7436,758.71796
754.2857,641.8681,790.14655,733.73627
757.9121,650.7326,793.7729,719.2308
766.77655,662.4176,794.57874,733.3333
721.2454,663.6264,790.9524,762.3443
708.7546,657.1795,785.31134,760.7326
720.84247,655.16486,787.326,748.6447
740.989,656.3736,790.9524,723.2601
757.9121,662.8205,796.1905,724.0659
724.0659,664.0293,794.17584,761.53845
716.8132,662.01465,784.90845,760.7326
743.00366,664.43225,786.1172,750.65936
747.03296,663.6264,788.1319,730.5128
747.03296,661.6117,786.1172,722.4542
745.0183,660.80585,785.31134,759.12085
778.46155,656.3736,788.93774,775.64105
798.20514,656.3736,802.23444,770.0
785.31134,662.4176,807.8755,755.09155
806.6667,663.6264,802.23444,749.0476
819.5604,666.4469,799.41394,786.9231
809.89014,670.87915,799.81683,802.23444
785.7143,664.0293,790.54944,767.5824
770.0,657.1795,781.685,738.5714
767.5824,661.6117,781.685,732.1245
782.8938,671.28204,785.7143,768.3883
804.2491,676.52014,790.14655,789.34064
807.47253,673.69965,781.28204,769.59705
816.337,671.685,777.25275,753.8828
811.9048,666.8498,784.90845,745.0183
800.2198,661.6117,785.7143,761.13556
796.1905,659.19415,784.5055,776.04395
830.4396,666.8498,789.7436,777.25275
830.84247,666.8498,785.7143,765.56775
782.0879,657.98535,778.0586,732.52747
770.40295,660.40295,776.8498,745.82416
790.9524,670.4762,785.31134,782.8938
800.2198,677.72894,791.3553,769.59705
774.83514,671.685,777.25275,730.9158
770.40295,665.2381,769.19415,704.7253
767.1795,666.04395,776.4469,726.4835
776.4469,676.9231,789.34064,762.74725
784.5055,676.52014,787.72894,754.68866
782.49084,676.1172,784.10254,745.0183
800.2198,686.99634,788.1319,731.7216
813.1135,682.96704,780.07324,732.9304
828.4249,674.5055,775.2381,755.89746
830.4396,674.5055,776.4469,755.89746
837.6923,687.8022,781.28204,746.2271
832.4542,698.2784,784.90845,730.5128
789.34064,695.8608,778.0586,732.1245
781.685,689.81683,772.8205,755.4945
783.69965,693.8461,772.01465,756.30035
823.9927,699.0842,772.01465,748.6447
871.13556,695.4579,762.3443,728.0952
847.76556,692.6374,757.9121,713.9927
848.5714,689.41394,754.2857,741.79486
863.8828,689.81683,754.68866,759.12085
856.63007,693.44324,763.5531,745.0183
862.674,703.1135,769.19415,724.4689
863.8828,710.7692,765.9707,724.4689
839.707,705.5311,763.95605,751.06226
829.6337,700.696,765.56775,755.09155
853.00366,718.4249,779.67035,738.1685
845.34796,707.1429,773.22345,746.63007
859.0476,706.337,770.40295,717.619
819.9634,701.0989,759.12085,751.8681
828.022,699.4872,763.5531,745.42126
824.3956,695.05493,770.0,735.34796
810.696,699.0842,759.92676,711.5751
809.4872,718.022,759.92676,743.8095
828.4249,721.6484,756.7033,770.0
836.4835,712.381,750.2564,748.24176
825.2015,719.6337,757.1062,736.1539
822.7839,725.2747,760.7326,726.4835
819.5604,717.2161,751.8681,738.1685
842.1245,697.47253,765.9707,736.55676
797.8022,707.9487,749.85345,757.9121
768.3883,713.1868,756.7033,755.4945
769.59705,718.8278,757.50916,739.3773
779.67035,714.7985,753.8828,713.1868
785.31134,716.0073,745.0183,730.10986
796.99634,718.022,742.1978,766.77655
